state_id,suite,task_id,initial_state_index,condition,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_object_task01_state006_wait30,libero_object,1,6,future_recipient_cache_donor,12,12,0,0,1.0,0.8214080923406035,0.9456702758885583,0.9830038747308474,0.1970847926643032,0.16952502043147957,0.20831339718697883
libero_object_task01_state006_wait30,libero_object,1,6,future_donor_cache_donor,12,12,0,0,1.0,0.8214080923406035,0.9456702758885583,0.9830038747308474,0.1970847926643032,0.16952502043147957,0.20831339718697883
libero_object_task02_state004_wait30,libero_object,2,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111481910102514
libero_object_task02_state004_wait30,libero_object,2,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111481910102514
libero_object_task02_state004_wait30,libero_object,2,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7483872720103606,0.9150051065408743,0.9678593477279556,0.16472764258511643,0.23550134595112646,0.17656302760707795
libero_object_task02_state004_wait30,libero_object,2,4,future_donor_cache_donor,12,12,0,0,1.0,0.7483872720103606,0.9150051065408743,0.9678593477279556,0.16472764258511643,0.23550134595112646,0.17656302760707795
libero_object_task02_state005_wait30,libero_object,2,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420875352108183
libero_object_task02_state005_wait30,libero_object,2,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420875352108183
libero_object_task02_state005_wait30,libero_object,2,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7052212066713487,0.8995581909362084,0.9545046315156785,0.1745011312281206,0.27673218899633695,0.18565817080770286
libero_object_task02_state005_wait30,libero_object,2,5,future_donor_cache_donor,12,12,0,0,1.0,0.7052212066713487,0.8995581909362084,0.9545046315156785,0.1745011312281206,0.27673218899633695,0.18565817080770286
libero_object_task02_state006_wait30,libero_object,2,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884326150719573
libero_object_task02_state006_wait30,libero_object,2,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884326150719573
libero_object_task02_state006_wait30,libero_object,2,6,future_recipient_cache_donor,12,12,0,0,1.0,0.725230533026079,0.897487088987297,0.9616730431480683,0.1493284844142037,0.25448744142686014,0.1611853110705223
libero_object_task02_state006_wait30,libero_object,2,6,future_donor_cache_donor,12,12,0,0,1.0,0.725230533026079,0.897487088987297,0.9616730431480683,0.1493284844142037,0.25448744142686014,0.1611853110705223
libero_object_task03_state004_wait30,libero_object,3,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.94945296784294
libero_object_task03_state004_wait30,libero_object,3,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.94945296784294
libero_object_task03_state004_wait30,libero_object,3,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7722412841164075,0.9288626984228796,0.971801257410262,0.1891135339922132,0.21581120174156357,0.199932528344502
libero_object_task03_state004_wait30,libero_object,3,4,future_donor_cache_donor,12,12,0,0,1.0,0.7722412841164075,0.9288626984228796,0.971801257410262,0.1891135339922132,0.21581120174156357,0.199932528344502
libero_object_task03_state005_wait30,libero_object,3,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202272930208569
libero_object_task03_state005_wait30,libero_object,3,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202272930208569
libero_object_task03_state005_wait30,libero_object,3,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7142348096560475,0.8946921470125471,0.9586234111624417,0.16018406718741263,0.2633393011843632,0.1742864822669672
libero_object_task03_state005_wait30,libero_object,3,5,future_donor_cache_donor,12,12,0,0,1.0,0.7142348096560475,0.8946921470125471,0.9586234111624417,0.16018406718741263,0.2633393011843632,0.1742864822669672
libero_object_task03_state006_wait30,libero_object,3,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919014386749372
libero_object_task03_state006_wait30,libero_object,3,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919014386749372
libero_object_task03_state006_wait30,libero_object,3,6,future_recipient_cache_donor,12,12,0,0,1.0,0.7952636268298177,0.9335229590195274,0.9785190290694229,0.18344493351492377,0.19067808909107353,0.19502295548190005
libero_object_task03_state006_wait30,libero_object,3,6,future_donor_cache_donor,12,12,0,0,1.0,0.7952636268298177,0.9335229590195274,0.9785190290694229,0.18344493351492377,0.19067808909107353,0.19502295548190005
libero_object_task04_state004_wait30,libero_object,4,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713687226089751
libero_object_task04_state004_wait30,libero_object,4,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713687226089751
libero_object_task04_state004_wait30,libero_object,4,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7408823142884718,0.9166934763653458,0.9659318202735895,0.1638466395998733,0.24443208937785743,0.17382225018231803
libero_object_task04_state004_wait30,libero_object,4,4,future_donor_cache_donor,12,12,0,0,1.0,0.7408823142884718,0.9166934763653458,0.9659318202735895,0.1638466395998733,0.24443208937785743,0.17382225018231803
libero_object_task04_state005_wait30,libero_object,4,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648840797696066
libero_object_task04_state005_wait30,libero_object,4,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648840797696066
libero_object_task04_state005_wait30,libero_object,4,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7503210504733898,0.948511357373054,0.9686243753087574,0.15976943192340673,0.2420434050594316,0.16466793126537316
libero_object_task04_state005_wait30,libero_object,4,5,future_donor_cache_donor,12,12,0,0,1.0,0.7503210504733898,0.948511357373054,0.9686243753087574,0.15976943192340673,0.2420434050594316,0.16466793126537316
libero_object_task04_state006_wait30,libero_object,4,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236786840482315
libero_object_task04_state006_wait30,libero_object,4,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236786840482315
libero_object_task04_state006_wait30,libero_object,4,6,future_recipient_cache_donor,12,12,0,0,1.0,0.7501586742618334,0.9382937478935314,0.9653621074973288,0.16228959488394473,0.2410473122406291,0.16749886377588266
libero_object_task04_state006_wait30,libero_object,4,6,future_donor_cache_donor,12,12,0,0,1.0,0.7501586742618334,0.9382937478935314,0.9653621074973288,0.16228959488394473,0.2410473122406291,0.16749886377588266
libero_object_task05_state004_wait30,libero_object,5,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7689053317376388
libero_object_task05_state004_wait30,libero_object,5,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7689053317376388
libero_object_task05_state004_wait30,libero_object,5,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7458669536505228,0.9169394874568951,0.9650306348614711,0.16980927135226412,0.2380593595426386,0.18023423180471485
libero_object_task05_state004_wait30,libero_object,5,4,future_donor_cache_donor,12,12,0,0,1.0,0.7458669536505228,0.9169394874568951,0.9650306348614711,0.16980927135226412,0.2380593595426386,0.18023423180471485
libero_object_task05_state005_wait30,libero_object,5,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.109544355356743
libero_object_task05_state005_wait30,libero_object,5,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.109544355356743
libero_object_task05_state005_wait30,libero_object,5,5,future_recipient_cache_donor,12,12,0,0,1.0,0.8139495127153187,0.9512603362833346,0.9823458966438467,0.19027027811349448,0.17758067702311395,0.19971890159373584
libero_object_task05_state005_wait30,libero_object,5,5,future_donor_cache_donor,12,12,0,0,1.0,0.8139495127153187,0.9512603362833346,0.9823458966438467,0.19027027811349448,0.17758067702311395,0.19971890159373584
libero_object_task05_state006_wait30,libero_object,5,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0360550836964617
libero_object_task05_state006_wait30,libero_object,5,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0360550836964617
libero_object_task05_state006_wait30,libero_object,5,6,future_recipient_cache_donor,12,12,0,0,1.0,0.8218890188228296,0.9615951594304438,0.9837504339370612,0.1763832990498121,0.173097176070259,0.18153172870261325
libero_object_task05_state006_wait30,libero_object,5,6,future_donor_cache_donor,12,12,0,0,1.0,0.8218890188228296,0.9615951594304438,0.9837504339370612,0.1763832990498121,0.173097176070259,0.18153172870261325
libero_object_task06_state004_wait30,libero_object,6,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924227639244423
libero_object_task06_state004_wait30,libero_object,6,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924227639244423
libero_object_task06_state004_wait30,libero_object,6,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7683901433962919,0.9292395121302879,0.9729692401164817,0.19626032546258362,0.21972785952631488,0.2067279235344538
libero_object_task06_state004_wait30,libero_object,6,4,future_donor_cache_donor,12,12,0,0,1.0,0.7683901433962919,0.9292395121302879,0.9729692401164817,0.19626032546258362,0.21972785952631488,0.2067279235344538
libero_object_task06_state005_wait30,libero_object,6,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795592484767445
libero_object_task06_state005_wait30,libero_object,6,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795592484767445
libero_object_task06_state005_wait30,libero_object,6,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7812102450063304,0.9616122017531777,0.9751729709959468,0.20455220445839592,0.21490630357171567,0.20806486488960188
libero_object_task06_state005_wait30,libero_object,6,5,future_donor_cache_donor,12,12,0,0,1.0,0.7812102450063304,0.9616122017531777,0.9751729709959468,0.20455220445839592,0.21490630357171567,0.20806486488960188
libero_object_task06_state006_wait30,libero_object,6,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0497624676826736
libero_object_task06_state006_wait30,libero_object,6,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0497624676826736
libero_object_task06_state006_wait30,libero_object,6,6,future_recipient_cache_donor,12,12,0,0,1.0,0.8043989116108295,0.9700908774686825,0.9803362080985897,0.19661553362362705,0.19253412412512685,0.19974942387861075
libero_object_task06_state006_wait30,libero_object,6,6,future_donor_cache_donor,12,12,0,0,1.0,0.8043989116108295,0.9700908774686825,0.9803362080985897,0.19661553362362705,0.19253412412512685,0.19974942387861075
libero_object_task07_state004_wait30,libero_object,7,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423695931313149
libero_object_task07_state004_wait30,libero_object,7,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423695931313149
libero_object_task07_state004_wait30,libero_object,7,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7383806853612002,0.9018855638722614,0.9651641411482631,0.17696967945568587,0.2414127384544135,0.19160196433021168
libero_object_task07_state004_wait30,libero_object,7,4,future_donor_cache_donor,12,12,0,0,1.0,0.7383806853612002,0.9018855638722614,0.9651641411482631,0.17696967945568587,0.2414127384544135,0.19160196433021168
libero_object_task07_state005_wait30,libero_object,7,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056383883075135
libero_object_task07_state005_wait30,libero_object,7,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056383883075135
libero_object_task07_state005_wait30,libero_object,7,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7753260321103816,0.9488401952002364,0.9731033618486351,0.1906034232853947,0.21858006188355186,0.19612736904526365
libero_object_task07_state005_wait30,libero_object,7,5,future_donor_cache_donor,12,12,0,0,1.0,0.7753260321103816,0.9488401952002364,0.9731033618486351,0.1906034232853947,0.21858006188355186,0.19612736904526365
libero_object_task07_state006_wait30,libero_object,7,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538797345667435
libero_object_task07_state006_wait30,libero_object,7,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538797345667435
libero_object_task07_state006_wait30,libero_object,7,6,future_recipient_cache_donor,12,12,0,0,1.0,0.7818321021489535,0.9343338180990894,0.9752993838018827,0.18972228810388714,0.2071488417076797,0.20004889181143434
libero_object_task07_state006_wait30,libero_object,7,6,future_donor_cache_donor,12,12,0,0,1.0,0.7818321021489535,0.9343338180990894,0.9752993838018827,0.18972228810388714,0.2071488417076797,0.20004889181143434
libero_object_task08_state004_wait30,libero_object,8,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545135075576505
libero_object_task08_state004_wait30,libero_object,8,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545135075576505
libero_object_task08_state004_wait30,libero_object,8,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7399761843207862,0.9337486806309608,0.9640112777284296,0.18366450722214775,0.2502396487623839,0.19018591930152487
libero_object_task08_state004_wait30,libero_object,8,4,future_donor_cache_donor,12,12,0,0,1.0,0.7399761843207862,0.9337486806309608,0.9640112777284296,0.18366450722214775,0.2502396487623839,0.19018591930152487
libero_object_task08_state005_wait30,libero_object,8,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648308410296328
libero_object_task08_state005_wait30,libero_object,8,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648308410296328
libero_object_task08_state005_wait30,libero_object,8,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7370061722654814,0.9262559101083526,0.9639205228017177,0.1915511455413508,0.25207669145055206,0.19984191761741388
libero_object_task08_state005_wait30,libero_object,8,5,future_donor_cache_donor,12,12,0,0,1.0,0.7370061722654814,0.9262559101083526,0.9639205228017177,0.1915511455413508,0.25207669145055206,0.19984191761741388
libero_object_task08_state006_wait30,libero_object,8,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658093001042671
libero_object_task08_state006_wait30,libero_object,8,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658093001042671
libero_object_task08_state006_wait30,libero_object,8,6,future_recipient_cache_donor,12,12,0,0,1.0,0.7478258668930629,0.9298106278503865,0.9671424799854856,0.18060070309953646,0.24058755459866998,0.18962440882213313
libero_object_task08_state006_wait30,libero_object,8,6,future_donor_cache_donor,12,12,0,0,1.0,0.7478258668930629,0.9298106278503865,0.9671424799854856,0.18060070309953646,0.24058755459866998,0.18962440882213313
libero_object_task09_state004_wait30,libero_object,9,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244835300130321
libero_object_task09_state004_wait30,libero_object,9,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244835300130321
libero_object_task09_state004_wait30,libero_object,9,4,future_recipient_cache_donor,12,12,0,0,1.0,0.7964881464026212,0.9394358404785818,0.979278337091743,0.17845728538925196,0.1937004458851539,0.1877106681696283
libero_object_task09_state004_wait30,libero_object,9,4,future_donor_cache_donor,12,12,0,0,1.0,0.7964881464026212,0.9394358404785818,0.979278337091743,0.17845728538925196,0.1937004458851539,0.1877106681696283
libero_object_task09_state005_wait30,libero_object,9,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.809078194662156
libero_object_task09_state005_wait30,libero_object,9,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.809078194662156
libero_object_task09_state005_wait30,libero_object,9,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7642508248410388,0.925575968386514,0.9716580726789399,0.18026120668483028,0.22346138637680757,0.19010483200047334
libero_object_task09_state005_wait30,libero_object,9,5,future_donor_cache_donor,12,12,0,0,1.0,0.7642508248410388,0.925575968386514,0.9716580726789399,0.18026120668483028,0.22346138637680757,0.19010483200047334
libero_object_task09_state006_wait30,libero_object,9,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468640945852135
libero_object_task09_state006_wait30,libero_object,9,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468640945852135
libero_object_task09_state006_wait30,libero_object,9,6,future_recipient_cache_donor,12,12,0,0,1.0,0.7496721391733159,0.9278571341757114,0.9670533766435506,0.17151570937729008,0.23754401257599111,0.18000427740251526
libero_object_task09_state006_wait30,libero_object,9,6,future_donor_cache_donor,12,12,0,0,1.0,0.7496721391733159,0.9278571341757114,0.9670533766435506,0.17151570937729008,0.23754401257599111,0.18000427740251526
libero_goal_task00_state004_wait30,libero_goal,0,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311303836784317
libero_goal_task00_state004_wait30,libero_goal,0,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311303836784317
libero_goal_task00_state004_wait30,libero_goal,0,4,future_recipient_cache_donor,12,12,0,0,1.0,0.6179706580095115,0.8238982199878261,0.9227588907529797,0.17214631882577267,0.33684961271121416,0.19574764454451402
libero_goal_task00_state004_wait30,libero_goal,0,4,future_donor_cache_donor,12,12,0,0,1.0,0.6179706580095115,0.8238982199878261,0.9227588907529797,0.17214631882577267,0.33684961271121416,0.19574764454451402
libero_goal_task00_state005_wait30,libero_goal,0,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733684659280653
libero_goal_task00_state005_wait30,libero_goal,0,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733684659280653
libero_goal_task00_state005_wait30,libero_goal,0,5,future_recipient_cache_donor,12,12,0,0,1.0,0.6477038815676098,0.8179343818685701,0.9380575067655809,0.1657254967915244,0.29562950165236007,0.19856823930773004
libero_goal_task00_state005_wait30,libero_goal,0,5,future_donor_cache_donor,12,12,0,0,1.0,0.6477038815676098,0.8179343818685701,0.9380575067655809,0.1657254967915244,0.29562950165236007,0.19856823930773004
libero_goal_task00_state006_wait30,libero_goal,0,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732370144800036
libero_goal_task00_state006_wait30,libero_goal,0,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732370144800036
libero_goal_task00_state006_wait30,libero_goal,0,6,future_recipient_cache_donor,12,12,0,0,1.0,0.6779667995301873,0.920541224481703,0.946955457233198,0.20179600020924027,0.30905981997609894,0.21094354200867574
libero_goal_task00_state006_wait30,libero_goal,0,6,future_donor_cache_donor,12,12,0,0,1.0,0.6779667995301873,0.920541224481703,0.946955457233198,0.20179600020924027,0.30905981997609894,0.21094354200867574
libero_goal_task01_state004_wait30,libero_goal,1,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467726253502203
libero_goal_task01_state004_wait30,libero_goal,1,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467726253502203
libero_goal_task01_state004_wait30,libero_goal,1,4,future_recipient_cache_donor,12,12,0,0,1.0,0.5952756790775904,0.8099431532691,0.9136839983214383,0.19171031264025307,0.35554837497541586,0.21755924937575388
libero_goal_task01_state004_wait30,libero_goal,1,4,future_donor_cache_donor,12,12,0,0,1.0,0.5952756790775904,0.8099431532691,0.9136839983214383,0.19171031264025307,0.35554837497541586,0.21755924937575388
libero_goal_task01_state005_wait30,libero_goal,1,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401617915714597
libero_goal_task01_state005_wait30,libero_goal,1,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401617915714597
libero_goal_task01_state005_wait30,libero_goal,1,5,future_recipient_cache_donor,12,12,0,0,1.0,0.6454235561847917,0.8788502026087435,0.9346526027655783,0.2108945472952771,0.331987072725743,0.22538005607024067
libero_goal_task01_state005_wait30,libero_goal,1,5,future_donor_cache_donor,12,12,0,0,1.0,0.6454235561847917,0.8788502026087435,0.9346526027655783,0.2108945472952771,0.331987072725743,0.22538005607024067
libero_goal_task01_state006_wait30,libero_goal,1,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6271580903865778
libero_goal_task01_state006_wait30,libero_goal,1,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6271580903865778
libero_goal_task01_state006_wait30,libero_goal,1,6,future_recipient_cache_donor,12,12,0,0,1.0,0.635964502407934,0.8064199479649466,0.9334736354199963,0.189771781435667,0.3062246137103864,0.2257982550453176
libero_goal_task01_state006_wait30,libero_goal,1,6,future_donor_cache_donor,12,12,0,0,1.0,0.635964502407934,0.8064199479649466,0.9334736354199963,0.189771781435667,0.3062246137103864,0.2257982550453176
libero_goal_task02_state004_wait30,libero_goal,2,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2480805917835704
libero_goal_task02_state004_wait30,libero_goal,2,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2480805917835704
libero_goal_task02_state004_wait30,libero_goal,2,4,future_recipient_cache_donor,12,12,0,0,1.0,0.8387797389311697,0.9390472460566851,0.9798338176974691,0.23590205383091,0.14640985319170674,0.2490112495638176
libero_goal_task02_state004_wait30,libero_goal,2,4,future_donor_cache_donor,12,12,0,0,1.0,0.8387797389311697,0.9390472460566851,0.9798338176974691,0.23590205383091,0.14640985319170674,0.2490112495638176
libero_goal_task02_state005_wait30,libero_goal,2,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7624797884756713
libero_goal_task02_state005_wait30,libero_goal,2,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7624797884756713
libero_goal_task02_state005_wait30,libero_goal,2,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7303157271189328,0.8560320511029764,0.941815612157638,0.2258244441674346,0.22031224665697846,0.25397086154970394
libero_goal_task02_state005_wait30,libero_goal,2,5,future_donor_cache_donor,12,12,0,0,1.0,0.7303157271189328,0.8560320511029764,0.941815612157638,0.2258244441674346,0.22031224665697846,0.25397086154970394
libero_goal_task02_state006_wait30,libero_goal,2,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835909007600167
libero_goal_task02_state006_wait30,libero_goal,2,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835909007600167
libero_goal_task02_state006_wait30,libero_goal,2,6,future_recipient_cache_donor,12,12,0,0,1.0,0.5727059488139953,0.7618350166034205,0.9026021037378933,0.20253443654270786,0.35116529861535345,0.245401778187993
libero_goal_task02_state006_wait30,libero_goal,2,6,future_donor_cache_donor,12,12,0,0,1.0,0.5727059488139953,0.7618350166034205,0.9026021037378933,0.20253443654270786,0.35116529861535345,0.245401778187993
libero_goal_task03_state004_wait30,libero_goal,3,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.508409363716065
libero_goal_task03_state004_wait30,libero_goal,3,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.508409363716065
libero_goal_task03_state004_wait30,libero_goal,3,4,future_recipient_cache_donor,12,12,0,0,1.0,0.49719305839701544,0.7043993962680917,0.8604271416104828,0.20205851135998268,0.40561169326721197,0.25062702369212825
libero_goal_task03_state004_wait30,libero_goal,3,4,future_donor_cache_donor,12,12,0,0,1.0,0.49719305839701544,0.7043993962680917,0.8604271416104828,0.20205851135998268,0.40561169326721197,0.25062702369212825
libero_goal_task03_state005_wait30,libero_goal,3,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456915619730103
libero_goal_task03_state005_wait30,libero_goal,3,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456915619730103
libero_goal_task03_state005_wait30,libero_goal,3,5,future_recipient_cache_donor,12,12,0,0,1.0,0.6314124417441878,0.8362806306308626,0.9284458104483392,0.24267425959735345,0.3296728773488103,0.27139431903375016
libero_goal_task03_state005_wait30,libero_goal,3,5,future_donor_cache_donor,12,12,0,0,1.0,0.6314124417441878,0.8362806306308626,0.9284458104483392,0.24267425959735345,0.3296728773488103,0.27139431903375016
libero_goal_task03_state006_wait30,libero_goal,3,6,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419578476374897
libero_goal_task03_state006_wait30,libero_goal,3,6,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419578476374897
libero_goal_task03_state006_wait30,libero_goal,3,6,future_recipient_cache_donor,12,12,0,0,1.0,0.6724982323654233,0.8199883456958599,0.9447298608753479,0.19604568492695607,0.271625924510892,0.2344352969668345
libero_goal_task03_state006_wait30,libero_goal,3,6,future_donor_cache_donor,12,12,0,0,1.0,0.6724982323654233,0.8199883456958599,0.9447298608753479,0.19604568492695607,0.271625924510892,0.2344352969668345
libero_goal_task04_state004_wait30,libero_goal,4,4,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018995138892912
libero_goal_task04_state004_wait30,libero_goal,4,4,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018995138892912
libero_goal_task04_state004_wait30,libero_goal,4,4,future_recipient_cache_donor,12,12,0,0,1.0,0.6343891412955277,0.8149049373691998,0.9309788827844948,0.21418720193257565,0.3101852431666432,0.24924526815009465
libero_goal_task04_state004_wait30,libero_goal,4,4,future_donor_cache_donor,12,12,0,0,1.0,0.6343891412955277,0.8149049373691998,0.9309788827844948,0.21418720193257565,0.3101852431666432,0.24924526815009465
libero_goal_task04_state005_wait30,libero_goal,4,5,future_recipient_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.312674324563043
libero_goal_task04_state005_wait30,libero_goal,4,5,future_donor_cache_recipient,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.312674324563043
libero_goal_task04_state005_wait30,libero_goal,4,5,future_recipient_cache_donor,12,12,0,0,1.0,0.7131653681920627,0.8604781437664165,0.9382227051709217,0.21243324033342573,0.24437069104165196,0.23517284744570313
libero_goal_task04_state005_wait30,libero_goal,4,5,future_donor_cache_donor,12,12,0,0,1.0,0.7131653681920627,0.8604781437664165,0.9382227051709217,0.21243324033342573,0.24437069104165196,0.23517284744570313
