suite,task_id,condition,n_tasks,n_states,n_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_goal,2,first_frame,,3,36,36,0,0,0.1111111111111111,-1.3610617497601176,0.32729853771639705,0.25594575516137374,1.671740581097503,2.1297418620010613,2.2043635153981627
libero_goal,2,wrong_latent,,3,36,36,0,0,0.0,-0.5994427337938423,0.42648561137372054,0.3975340536255376,1.0424491623055043,1.3306905579990078,1.574600126981356
libero_goal,2,shuffled_cache,,3,36,36,0,0,0.25,-9.032797501413329,0.31609796175097066,0.04492836725424975,9.232594194768575,9.94115321324693,9.38303608020747
libero_goal,2,donor_latent,,3,36,36,0,0,1.0,0.7139338049546993,0.8523047712543607,0.9414171778643334,0.22142031151368416,0.23929579948801286,0.2494612964338382
libero_goal,2,donor_cache,,3,36,36,0,0,1.0,0.7139338049546993,0.8523047712543607,0.9414171778643334,0.22142031151368416,0.23929579948801286,0.2494612964338382
libero_goal,3,first_frame,,3,36,36,0,0,0.19444444444444442,-0.524281371689643,0.3157237713767689,0.22791985500434433,0.8551246157102329,1.3352083655776612,0.9822379904935198
libero_goal,3,wrong_latent,,3,36,36,0,0,0.0,-0.036004799466992976,0.39430964040355376,0.4138688245790918,0.5232471040815594,0.8089630934550261,0.6741143094590422
libero_goal,3,shuffled_cache,,3,36,36,0,0,0.2222222222222222,-16.151743761886213,0.38458571800489544,0.02309970634065984,10.707148155835164,17.118490912357398,10.729219296221133
libero_goal,3,donor_latent,,3,36,36,0,0,1.0,0.6003679108355421,0.7868894575316047,0.9112009376447233,0.2135928186280974,0.33563683170897146,0.2521522132309043
libero_goal,3,donor_cache,,3,36,36,0,0,1.0,0.6003679108355421,0.7868894575316047,0.9112009376447233,0.2135928186280974,0.33563683170897146,0.2521522132309043
libero_goal,4,first_frame,,3,36,36,0,0,0.27777777777777773,-1.4811967486592235,0.47472061840032914,0.32411784100827384,1.9891494241426162,2.3749344723121344,2.1707729892464878
