held_out_suite,held_out_task_id,condition,remaining_states,remaining_rows,valid_axes,degenerate_axes,invalid_rows,correct_donor_retrieval_rate,donor_distance_reduction,donor_projection,cosine_alignment,orthogonal_residual,orthogonal_residual_ratio,distance_to_donor
libero_object,5,first_frame,117,1404,1404,0,0,0.19444444444444445,-0.4423361271187322,0.37718297491182284,0.2997628560354629,0.8499474340623359,1.2391956499505836,1.0171895802455233
libero_object,5,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.056755798825261716,0.4347887904461884,0.4556922955960665,0.59688878963052,0.8455938086559223,0.7711601267937446
libero_object,5,shuffled_cache,117,1404,1404,0,0,0.23646723646723644,-15.75926425136576,0.41028077083129166,0.032131929290585524,10.80097312225119,16.713868709212097,10.837220709536826
libero_object,5,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6799888435451297,0.8670881936211412,0.9424548747844506,0.19466332215333254,0.28614633713221116,0.21572256002795523
libero_object,5,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6799888435451297,0.8670881936211412,0.9424548747844506,0.19466332215333254,0.28614633713221116,0.21572256002795523
libero_object,6,first_frame,117,1404,1404,0,0,0.19373219373219375,-0.4408274584661119,0.37615238985507826,0.30001600026903613,0.8467121030811922,1.2368064685617284,1.0149005325046923
libero_object,6,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05680578928176779,0.4346701401890782,0.4553728311478135,0.5972892232822292,0.8456494193272011,0.771468601121258
libero_object,6,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.788448867695914,0.410586746487,0.03185589332983546,10.815088056338052,16.743603039364444,10.850741735268835
libero_object,6,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6802256485466273,0.8668219747477952,0.9424775119317272,0.19414225193940918,0.28581786640924417,0.2152690784023005
libero_object,6,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6802256485466273,0.8668219747477952,0.9424775119317272,0.19414225193940918,0.28581786640924417,0.2152690784023005
libero_object,7,first_frame,117,1404,1404,0,0,0.19301994301994302,-0.4398025341187459,0.3770723146750529,0.3014977319153501,0.8499938851641088,1.2373366250869697,1.0172931837704626
libero_object,7,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05458182736635369,0.43503764895954766,0.4568556695707877,0.5979366788663912,0.8436632351732588,0.7723778657924572
libero_object,7,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.78999806204069,0.41027574248352067,0.03182340010660269,10.852556478032515,16.744885307807298,10.888586449087652
libero_object,7,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6807253107722077,0.8674705475185693,0.9426049609267035,0.19448526623598728,0.2854762138039237,0.21549783042893095
libero_object,7,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6807253107722077,0.8674705475185693,0.9426049609267035,0.19448526623598728,0.2854762138039237,0.21549783042893095
libero_object,8,first_frame,117,1404,1404,0,0,0.19301994301994302,-0.435418441741928,0.3770045562080859,0.3022926929479285,0.84821861705024,1.2318352892733413,1.0169410727806085
libero_object,8,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.05699384186167978,0.4349349228533696,0.4554297973597339,0.6012013537613703,0.8456305245644765,0.7766433731698622
libero_object,8,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.784678739512191,0.41023594284806214,0.03195794632531176,10.870348234266737,16.740251816319695,10.905963119391755
libero_object,8,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.6813298457819617,0.8674299010107221,0.942763017390662,0.1944979075606192,0.2848286731819924,0.2155672832447073
libero_object,8,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.6813298457819617,0.8674299010107221,0.942763017390662,0.1944979075606192,0.2848286731819924,0.2155672832447073
libero_object,9,first_frame,117,1404,1404,0,0,0.19515669515669515,-0.4455898062770102,0.377308632909899,0.2985803812588114,0.855339403163486,1.2433493271029867,1.0226691532388146
libero_object,9,wrong_latent,117,1404,1404,0,0,0.0007122507122507122,-0.057593115305066805,0.43492869820370433,0.45525931651366675,0.6002525968217924,0.8461891282018889,0.7754339787237582
libero_object,9,shuffled_cache,117,1404,1404,0,0,0.23575498575498574,-15.734746448526373,0.4101615823594833,0.03211454669343734,10.81587351156233,16.689523500086775,10.852038481809826
libero_object,9,donor_latent,117,1404,1404,0,0,0.9992877492877492,0.680598197175657,0.8674038008017385,0.9425671583658877,0.19471655845302654,0.2855825026689467,0.21575388553674538
libero_object,9,donor_cache,117,1404,1404,0,0,0.9992877492877492,0.680598197175657,0.8674038008017385,0.9425671583658877,0.19471655845302654,0.2855825026689467,0.21575388553674538
