state_id,task_id,recipient,source,off_diagonal,gaussian_template_prediction,gaussian_source_correct,gaussian_projection,gaussian_distance_reduction,native_template_prediction,native_donor_correct,native_projection,native_distance_reduction
task03_state030,3,0,2,True,0,0,0.013912716438391261,-0.7679453478341428,0,0,-0.36627265241256285,-0.017820760269039525
task03_state030,3,0,3,True,0,0,0.0230106351403262,-0.6401099698011709,0,0,-0.46353220890767494,-0.014586567212909345
task03_state030,3,1,0,True,1,0,0.439364899943354,-0.06802933442849686,0,1,0.813023961242154,0.0046442584607712355
task03_state030,3,1,1,False,1,1,0.0,0.0,0,0,0.0,0.0
task03_state030,3,1,2,True,1,0,-0.03725297072102128,-0.29882915659334625,0,0,-0.19948540740686538,-0.01460242018191168
task03_state030,3,1,3,True,0,0,0.3214053104903548,-0.1877313546580927,0,0,0.126209669357612,-0.009262454669787389
task03_state030,3,2,0,True,2,0,-0.10599386506801892,-0.6148512097835863,2,0,-0.1421896170399578,-0.030964890064075424
task03_state030,3,2,1,True,2,0,-0.18834334609619166,-0.2902709451052497,2,0,-0.33372021228548204,-0.03818591801020629
task03_state030,3,2,2,False,2,1,0.0,0.0,2,1,0.0,0.0
task03_state030,3,2,3,True,2,0,-0.009769846150491564,-0.7109564326094912,2,0,-0.35739337549114175,-0.03663905859853141
task03_state030,3,3,0,True,3,0,0.14131671077326594,-0.3776668524923337,3,0,0.31547675435764916,-0.004966742257425013
task03_state030,3,3,1,True,3,0,0.48003194561809875,-0.021174034405037512,3,0,0.008721050974291085,-0.024772930779245892
task03_state030,3,3,2,True,3,0,0.17637483246524302,-0.536143896203939,3,0,-0.20660643258015443,-0.02070082455256768
task03_state030,3,3,3,False,3,1,0.0,0.0,3,1,0.0,0.0
task04_state010,4,0,0,False,0,1,0.0,0.0,0,1,0.0,0.0
task04_state010,4,0,1,True,0,0,0.2972515159348764,-0.18778244628312807,0,0,-2.021306233680768,-0.06438952514221989
task04_state010,4,0,2,True,0,0,-0.3213362515938987,-0.5186053958981643,0,0,-3.3535592249985933,-0.06602911141189544
task04_state010,4,0,3,True,0,0,0.2769057265135032,-0.20684084276376244,0,0,-2.3734033570632116,-0.02946429613812524
task04_state010,4,1,0,True,1,0,0.47511678289332726,-0.028027165364748793,0,1,1.8376251205619931,0.06181402645128722
task04_state010,4,1,1,False,1,1,0.0,0.0,0,0,0.0,0.0
task04_state010,4,1,2,True,0,0,-0.08258679250633377,-0.19480031676835935,0,0,-0.26527324528282453,-0.012379384996244667
task04_state010,4,1,3,True,0,0,0.4979844150501229,-0.002255831939696198,0,0,1.4301672128335978,0.016182078256077877
task04_state010,4,2,0,True,2,0,-0.15659262654616352,-0.5949778115526748,0,1,1.903459306255476,0.058195925047904745
task04_state010,4,2,1,True,2,0,-0.14706642530742017,-0.19496464880119582,1,1,2.967331916782559,0.04390707766395864
task04_state010,4,2,2,False,2,1,0.0,0.0,0,0,0.0,0.0
task04_state010,4,2,3,True,2,0,-0.0816916244545164,-0.5504782495808044,1,0,2.438840932496528,0.028934584997731216
task04_state010,4,3,0,True,3,0,0.43090479820212396,-0.08681041783173589,0,1,1.2110101525601318,0.013425266419556528
task04_state010,4,3,1,True,1,1,0.5847874339155653,0.10499419829966553,0,0,-1.070996342843091,-0.026249698594337123
task04_state010,4,3,2,True,3,0,0.13850456918085077,-0.4624229969039677,0,0,-4.6551015546408445,-0.047594775983214495
task04_state010,4,3,3,False,3,1,0.0,0.0,0,0,0.0,0.0
task04_state020,4,0,0,False,0,1,0.0,0.0,3,0,0.0,0.0
task04_state020,4,0,1,True,0,0,0.17993017228692854,-0.4107866348808579,3,0,-0.8341471743472315,-0.2068589045604647
task04_state020,4,0,2,True,0,0,-0.22606188786050635,-0.5344487392178282,3,0,-1.9728399605945122,-0.07805633920215228
task04_state020,4,0,3,True,0,0,0.35394215992100747,-0.14426969520950528,3,1,1.1024304415023458,0.007253598809895968
task04_state020,4,1,0,True,1,0,0.31415667814221054,-0.250731545740737,3,0,1.4409180083056727,0.23466488762285428
task04_state020,4,1,1,False,1,1,0.0,0.0,3,0,0.0,0.0
task04_state020,4,1,2,True,0,0,-0.09251243409026742,-0.26799780351583796,3,0,1.2586001243042515,0.09223296087165156
